"Full_name","SP","FG","Habitat","drainage","Sex","Fish_w_g","Length","T_Length","SampleWeight","d15N","d15N_sd","d13C","d13C_sd","EN","EC","Date_Collected","Date.Processed","d13Cb","CNratio","d15Nb","d15N.Gr","d15N.Sh","d13C.Gr","d13C.Sh"
"Taylor-Intro-15","G","Guppy","KG.exp","Guanapo","F",0.025,12.07,NA,0.449,7.202709277,0.051842159,-27.20556998,0.084429435,13.29151375,46.811,"4/2/2017","4/2/2017",-28.767934455,3.521871239,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-16","G","Guppy","KG.exp","Guanapo","M",0.078,16.01,NA,0.734,6.494787752,0.170974867,-26.40991273,0.098426474,11.38442,46.45478,"4/2/2017","4/2/2017",-28.767934455,4.080557464,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-17","G","Guppy","KG.exp","Guanapo","F",0.034,13.26,NA,0.826,6.751232768,0.159065143,-26.84644011,0.08716597,12.03308571,45.46887143,"4/2/2017","4/2/2017",-28.767934455,3.778654329,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-18","G","Guppy","KG.exp","Guanapo","M",0.077,15.9,NA,0.844,6.850776027,0.183547987,-26.75376315,0.080768958,12.1198375,47.909925,"4/2/2017","4/2/2017",-28.767934455,3.953017109,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-19","G","Guppy","KG.exp","Guanapo","M",0.168,19.93,NA,0.731,7.353350953,0.051842159,-26.15777724,0.084429435,11.84891375,41.3719,"4/2/2017","4/2/2017",-28.767934455,3.491619643,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-2","G","Guppy","KG.exp","Guanapo","F",0.279,23.46,NA,0.678,6.492794302,0.183547987,-27.39932442,0.080768958,10.3454375,43.381025,"4/2/2017","4/2/2017",-28.767934455,4.193251856,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-20","G","Guppy","KG.exp","Guanapo","F",0.114,17.18,NA,0.786,6.469003484,0.051842159,-25.68814314,0.084429435,10.71021375,34.9843,"4/2/2017","4/2/2017",-28.767934455,3.266442745,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-21","G","Guppy","KG.exp","Guanapo","F",0.029,10.77,NA,0.393,6.698896922,0.051842159,-27.1739679,0.084429435,11.20631375,45.0177,"4/2/2017","4/2/2017",-28.767934455,4.017172908,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-22","G","Guppy","KG.exp","Guanapo","M",0.142,21.29,NA,0.598,6.872508661,0.183547987,-27.5723523,0.080768958,10.3462375,43.931225,"4/2/2017","4/2/2017",-28.767934455,4.246106374,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-24","G","Guppy","KG.exp","Guanapo","F",0.041,12.41,NA,0.824,6.403870049,0.051842159,-26.72203889,0.084429435,11.47241375,45.7475,"4/2/2017","4/2/2017",-28.767934455,3.987608972,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-25","G","Guppy","KG.exp","Guanapo","F",0.249,21.35,NA,0.837,6.595492833,0.183547987,-27.46310104,0.080768958,10.0032375,44.040425,"4/2/2017","4/2/2017",-28.767934455,4.402617153,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-26","G","Guppy","KG.exp","Guanapo","F",0.278,23.37,NA,0.584,6.664999186,0.051842159,-27.9826928,0.084429435,9.41647375,45.0938,"4/2/2017","4/2/2017",-28.767934455,4.788820231,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-27","G","Guppy","KG.exp","Guanapo","F",0.318,24.01,NA,0.704,7.074145151,0.051842159,-25.9278314,0.084429435,10.64941375,35.0259,"4/2/2017","4/2/2017",-28.767934455,3.288997951,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-28","G","Guppy","KG.exp","Guanapo","F",0.409,25.8,NA,0.838,7.94492266,0.051842159,-27.56047986,0.084429435,9.95725375,41.7768,"4/2/2017","4/2/2017",-28.767934455,4.195614679,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-29","G","Guppy","KG.exp","Guanapo","F",0.547,29.57,NA,0.769,7.992650847,0.051842159,-27.2726054,0.084429435,9.83754375,41.7853,"4/2/2017","4/2/2017",-28.767934455,4.247533842,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-3","G","Guppy","KG.exp","Guanapo","M",0.054,13.49,NA,0.677,6.557674364,0.051842159,-26.1131589,0.084429435,11.30911375,40.9433,"4/2/2017","4/2/2017",-28.767934455,3.620380952,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-30","G","Guppy","KG.exp","Guanapo","F",0.366,25.28,NA,0.672,7.633753454,0.051842159,-27.36762257,0.084429435,10.97851375,42.1724,"4/2/2017","4/2/2017",-28.767934455,3.841357852,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-31","G","Guppy","KG.exp","Guanapo","F",0.372,24.11,NA,0.741,7.119990248,0.183547987,-26.51157337,0.080768958,11.7167375,40.045525,"4/2/2017","4/2/2017",-28.767934455,3.417805084,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-32","G","Guppy","KG.exp","Guanapo","M",0.1,16.92,NA,0.612,6.38037497,0.051842159,-27.8536668,0.084429435,14.04231375,58.9571,"4/2/2017","4/2/2017",-28.767934455,4.198531741,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-33","G","Guppy","KG.exp","Guanapo","F",0.74,32.81,NA,0.661,7.749143,0.170974867,-26.33821562,0.098426474,10.33852,41.75288,"4/2/2017","4/2/2017",-28.767934455,4.038574187,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-4","G","Guppy","KG.exp","Guanapo","F",0.043,12.09,NA,0.574,6.490669222,0.051842159,-26.11064338,0.084429435,11.15261375,45.2272,"4/2/2017","4/2/2017",-28.767934455,4.05530049,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-5","G","Guppy","KG.exp","Guanapo","F",0.048,13.82,NA,0.8,10.11923368,0.183547987,-25.83587143,0.080768958,9.7366475,44.082725,"4/2/2017","4/2/2017",-28.767934455,4.527505489,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-6","G","Guppy","KG.exp","Guanapo","M",0.101,17.47,NA,0.715,6.763562356,0.051842159,-26.18145044,0.084429435,11.43431375,40.1615,"4/2/2017","4/2/2017",-28.767934455,3.512366451,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-7","G","Guppy","KG.exp","Guanapo","J",0.048,13.66,NA,0.787,6.57250509,0.051842159,-26.83924575,0.084429435,12.05431375,47.1592,"4/2/2017","4/2/2017",-28.767934455,3.912226028,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-8","G","Guppy","KG.exp","Guanapo","F",0.05,12.12,NA,0.397,6.028864396,0.170974867,-30.55721119,0.098426474,16.83702,65.21868,"4/2/2017","4/2/2017",-28.767934455,3.873528689,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-9","G","Guppy","KG.exp","Guanapo","F",0.051,12.82,NA,0.584,6.687821597,0.159065143,-26.98370189,0.08716597,11.72928571,48.00647143,"4/2/2017","4/2/2017",-28.767934455,4.092872541,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-A","K","Killifish","KG.exp","Guanapo","F",1.23,41.27,49.76,0.377,8.372227769,0.178537094,-26.25665201,0.146533389,9.96611,34.25527,"4/23/2017","4/24/2017",-28.767934455,3.437175588,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-AA","K","Killifish","KG.exp","Guanapo","J",0.106,17.09,21.36,0.309,8.09354917,0.221125955,-26.96810086,0.119900237,11.28423333,36.45646667,"4/23/2017","4/24/2017",-28.767934455,3.230743781,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-B","K","Killifish","KG.exp","Guanapo","F",1.092,39.51,48.27,0.386,9.858954172,0.221125955,-25.62460751,0.119900237,12.67133333,40.16806667,"4/23/2017","4/24/2017",-28.767934455,3.169995265,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-BB","K","Killifish","KG.exp","Guanapo","J",0.149,20.29,25.24,0.427,9.54992754,0.178537094,-24.19355083,0.146533389,8.56486,26.19697,"4/23/2017","4/24/2017",-28.767934455,3.058657118,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-C","K","Killifish","KG.exp","Guanapo","M",2.458,49.62,57.77,0.433,10.11411685,0.178537094,-25.41945498,0.146533389,11.92401,39.06547,"4/23/2017","4/24/2017",-28.767934455,3.276202385,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-CC","K","Killifish","KG.exp","Guanapo","J",0.146,19.31,23.97,0.338,8.079219132,0.221125955,-27.2338551,0.119900237,11.66433333,38.54906667,"4/23/2017","4/24/2017",-28.767934455,3.304866688,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-D","K","Killifish","KG.exp","Guanapo","F",4.213,60.51,73.11,0.352,9.403582485,0.209509668,-24.87425777,0.159752949,12.30258462,37.13170769,"4/23/2017","4/24/2017",-28.767934455,3.018203805,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-DD","K","Killifish","KG.exp","Guanapo","J",0.09,17.05,20.9,0.303,8.035971836,0.221125955,-26.23183922,0.119900237,11.29913333,35.99726667,"4/23/2017","4/24/2017",-28.767934455,3.185843162,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-E","K","Killifish","KG.exp","Guanapo","M",1.982,49.36,59.11,0.394,8.477644408,0.178537094,-25.35679573,0.146533389,9.72621,31.90267,"4/23/2017","4/24/2017",-28.767934455,3.280072094,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-EE","K","Killifish","KG.exp","Guanapo","J",0.144,19.05,23.97,0.282,8.216880397,0.221125955,-26.21390598,0.119900237,11.20683333,34.90156667,"4/23/2017","4/24/2017",-28.767934455,3.114311209,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-F","K","Killifish","KG.exp","Guanapo","F",1.572,44.06,53.77,0.317,9.409292249,0.178537094,-25.69519641,0.146533389,9.23214,29.59007,"4/23/2017","4/24/2017",-28.767934455,3.205114957,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-FF","K","Killifish","KG.exp","Guanapo","J",0.076,15.38,19.08,0.288,7.948380699,0.209509668,-26.54666485,0.159752949,11.54588462,40.18100769,"4/23/2017","4/24/2017",-28.767934455,3.480115126,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-G","K","Killifish","KG.exp","Guanapo","M",3.283,56.92,67.04,0.492,8.648636311,0.178537094,-24.74747136,0.146533389,6.68838,22.35667,"4/23/2017","4/24/2017",-28.767934455,3.342613607,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-H","K","Killifish","KG.exp","Guanapo","F",2.533,53.2,63.19,0.349,9.156220386,0.209509668,-25.40478408,0.159752949,12.55738462,38.74940769,"4/23/2017","4/24/2017",-28.767934455,3.085786482,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-I","K","Killifish","KG.exp","Guanapo","F",1.238,41.54,49.78,0.486,8.943627755,0.178537094,-26.02785334,0.146533389,8.58375,30.77077,"4/23/2017","4/24/2017",-28.767934455,3.58477006,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-J","K","Killifish","KG.exp","Guanapo","F",1.781,49.31,57.02,0.308,8.854130641,0.178537094,-25.1200559,0.146533389,10.90331,35.38027,"4/23/2017","4/24/2017",-28.767934455,3.244910949,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-K","K","Killifish","KG.exp","Guanapo","F",1.841,44.71,55.56,0.294,8.367248562,0.178537094,-25.08492628,0.146533389,9.78461,30.62567,"4/23/2017","4/24/2017",-28.767934455,3.129983719,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-L","K","Killifish","KG.exp","Guanapo","F",1.164,42.81,50.64,0.332,9.146411893,0.178537094,-25.69071217,0.146533389,10.19171,33.74207,"4/23/2017","4/24/2017",-28.767934455,3.310736864,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-M","K","Killifish","KG.exp","Guanapo","M",2.373,52.21,61.51,0.362,9.960346909,0.070042794,-25.34412792,0.138004054,11.4764875,40.220875,"4/23/2017","4/24/2017",-28.767934455,3.504632842,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-N","K","Killifish","KG.exp","Guanapo","M",2.117,50.33,59.42,0.508,8.718278835,0.178537094,-23.38488177,0.146533389,4.01275,11.43227,"4/23/2017","4/24/2017",-28.767934455,2.848986356,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-O","K","Killifish","KG.exp","Guanapo","M",0.665,32.74,40.76,0.378,11.7328503,0.070042794,-26.18264885,0.138004054,11.1748875,46.125975,"4/23/2017","4/24/2017",-28.767934455,4.12764558,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-P","K","Killifish","KG.exp","Guanapo","M",0.7,34.38,41.4,0.316,8.030546151,0.178537094,-26.7850852,0.146533389,8.29841,28.78067,"4/23/2017","4/24/2017",-28.767934455,3.468214995,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-Q","K","Killifish","KG.exp","Guanapo","M",0.581,31.69,38.57,0.316,9.038915038,0.221125955,-25.63713302,0.119900237,11.16073333,36.72976667,"4/23/2017","4/24/2017",-28.767934455,3.290981477,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-R","K","Killifish","KG.exp","Guanapo","M",0.786,35.08,42.86,0.504,8.787589499,0.178537094,-25.87524487,0.146533389,9.11962,34.21907,"4/23/2017","4/24/2017",-28.767934455,3.752247352,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-S","K","Killifish","KG.exp","Guanapo","F",0.512,30.55,37.73,0.279,7.207402388,0.178537094,-26.03402841,0.146533389,7.11143,24.88507,"4/23/2017","4/24/2017",-28.767934455,3.499306047,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-T","K","Killifish","KG.exp","Guanapo","J",0.223,23.98,28.22,0.409,7.846711093,0.209509668,-28.26577648,0.159752949,10.66708462,35.06360769,"4/23/2017","4/24/2017",-28.767934455,3.287084424,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-U","K","Killifish","KG.exp","Guanapo","M",0.181,21.19,26.19,0.368,8.182558939,0.209509668,-26.27934586,0.159752949,11.18928462,37.72510769,"4/23/2017","4/24/2017",-28.767934455,3.371538842,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-V","K","Killifish","KG.exp","Guanapo","J",0.204,22.24,27.48,0.437,8.565341682,0.209509668,-26.05861732,0.159752949,10.99568462,37.19750769,"4/23/2017","4/24/2017",-28.767934455,3.382918753,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-W","K","Killifish","KG.exp","Guanapo","F",0.169,20.61,24.81,0.37,8.131071974,0.221125955,-26.75269167,0.119900237,11.23713333,36.71356667,"4/23/2017","4/24/2017",-28.767934455,3.267164817,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-X","K","Killifish","KG.exp","Guanapo","M",0.241,23.55,29.09,0.266,8.204662662,0.209509668,-25.96561987,0.159752949,9.049754615,31.12280769,"4/23/2017","4/24/2017",-28.767934455,3.439077524,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-Y","K","Killifish","KG.exp","Guanapo","J",0.191,22.3,27.01,0.479,8.27737184,0.209509668,-26.39185724,0.159752949,11.70218462,40.03230769,"4/23/2017","4/24/2017",-28.767934455,3.420926007,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Intro-Z","K","Killifish","KG.exp","Guanapo","J",0.164,21.35,26.47,0.431,8.332572877,0.221125955,-26.64376621,0.119900237,11.17303333,36.20396667,"4/23/2017","4/24/2017",-28.767934455,3.240298815,4.091786671,4.563946956,3.619626386,-28.0557738,-29.48009511
"Taylor-Control-A","K","Killifish","KO","Guanapo","M",1.399,44.14,52.36,0.771,8.996486749,0.183547987,-25.69309967,0.080768958,13.1807375,44.470225,"4/23/2017","4/24/2017",-28.39683402,3.373879876,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-AA","K","Killifish","KO","Guanapo","J",0.069,15.45,18.98,0.813,6.838381787,0.170974867,-24.62571779,0.098426474,11.37482,43.46188,"4/23/2017","4/24/2017",-28.39683402,3.820885078,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-B","K","Killifish","KO","Guanapo","M",2.772,54,64.29,0.87,9.404235557,0.183547987,-25.75402773,0.080768958,9.6971375,34.131625,"4/23/2017","4/24/2017",-28.39683402,3.51976292,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-BB","K","Killifish","KO","Guanapo","J",0.056,15.07,18.14,0.725,8.705884212,0.183547987,-26.16499804,0.080768958,12.4918375,41.739725,"4/23/2017","4/24/2017",-28.39683402,3.341359908,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-C","K","Killifish","KO","Guanapo","F",2.379,51.92,60.45,0.856,9.681943301,0.072273015,-25.57826803,0.069769955,12.10236429,36.19315714,"4/23/2017","4/24/2017",-28.39683402,2.990585665,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-CC","K","Killifish","KO","Guanapo","J",0.061,15.43,19.14,0.716,7.598953947,0.072273015,-25.90167227,0.069769955,11.46726429,36.81695714,"4/23/2017","4/24/2017",-28.39683402,3.210613816,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-D","K","Killifish","KO","Guanapo","F",1.649,44.14,52.42,0.759,9.291963957,0.072273015,-25.91393956,0.069769955,12.55246429,37.38015714,"4/23/2017","4/24/2017",-28.39683402,2.977913842,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-DD","K","Killifish","KO","Guanapo","J",0.038,13.81,17.1,0.867,7.779409042,0.072273015,-26.7929845,0.069769955,11.08526429,35.95185714,"4/23/2017","4/24/2017",-28.39683402,3.243211548,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-E","K","Killifish","KO","Guanapo","F",3.767,61.18,68.43,0.879,9.811856973,0.072273015,-26.26224428,0.069769955,13.01526429,42.34665714,"4/23/2017","4/24/2017",-28.39683402,3.253614849,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-EE","K","Killifish","KO","Guanapo","J",0.02,10.73,13.12,0.528,6.983319008,0.072273015,-24.47119278,0.069769955,11.54856429,40.04325714,"4/23/2017","4/24/2017",-28.39683402,3.46737968,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-FF","K","Killifish","KO","Guanapo","J",0.055,13.68,16.73,0.532,7.110116404,0.072273015,-24.33161282,0.069769955,11.37336429,39.22955714,"4/23/2017","4/24/2017",-28.39683402,3.449248275,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-G","K","Killifish","KO","Guanapo","M",2.172,49.18,59.19,0.872,9.578782071,0.183547987,-26.32434363,0.080768958,12.0626375,45.534725,"4/23/2017","4/24/2017",-28.39683402,3.774856452,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-I","K","Killifish","KO","Guanapo","M",3.034,54.67,65.29,0.711,10.13022354,0.183547987,-25.55951476,0.080768958,12.7410375,43.460225,"4/23/2017","4/24/2017",-28.39683402,3.411042861,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-J","K","Killifish","KO","Guanapo","M",2.592,51.8,62.68,0.363,9.760876587,0.070042794,-25.51702814,0.138004054,10.3220875,35.155475,"4/23/2017","4/24/2017",-28.39683402,3.40584935,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-K","K","Killifish","KO","Guanapo","M",1.716,47.01,56.7,0.765,7.314049282,0.183547987,-26.79497324,0.080768958,10.3793375,36.269325,"4/23/2017","4/24/2017",-28.39683402,3.494377652,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-L","K","Killifish","KO","Guanapo","M",1.817,45.92,55.2,0.859,9.037849246,0.072273015,-26.04460161,0.069769955,13.03946429,39.45395714,"4/23/2017","4/24/2017",-28.39683402,3.025734515,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-M","K","Killifish","KO","Guanapo","F",0.901,37.13,43.51,0.589,8.46519955,0.072273015,-25.8450156,0.069769955,5.289334286,14.52755714,"4/23/2017","4/24/2017",-28.39683402,2.746575724,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-N","K","Killifish","KO","Guanapo","M",1.542,43.32,52.34,0.686,9.699425956,0.183547987,-25.42846366,0.080768958,12.2689375,43.946425,"4/23/2017","4/24/2017",-28.39683402,3.5819259,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-O","K","Killifish","KO","Guanapo","F",0.933,37.28,44.59,0.335,8.492462201,0.209509668,-25.347548,0.159752949,12.70458462,40.75960769,"4/23/2017","4/24/2017",-28.39683402,3.208259768,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-P","K","Killifish","KO","Guanapo","F",0.804,36.43,43.95,0.416,8.00804711,0.178537094,-26.23969531,0.146533389,9.35898,30.12337,"4/23/2017","4/24/2017",-28.39683402,3.218659512,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-Q","K","Killifish","KO","Guanapo","M",0.845,36.01,43.25,0.486,8.145879473,0.070042794,-26.54635122,0.138004054,9.4402275,33.664375,"4/23/2017","4/24/2017",-28.39683402,3.566055479,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-R","K","Killifish","KO","Guanapo","F",0.281,26.78,32.14,0.772,7.769892304,0.183547987,-25.18441561,0.080768958,12.1258375,43.304125,"4/23/2017","4/24/2017",-28.39683402,3.571227554,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
"Taylor-Control-S","K","Killifish","KO","Guanapo","F",0.299,26.43,31.5,0.885,7.774809002,0.183547987,-24.65565798,0.080768958,12.3077375,44.764325,"4/23/2017","4/24/2017",-28.39683402,3.637088051,3.56873247,4.563946956,2.573517983,-28.0557738,-28.73789424
